client_property_name,standard_property_name,possible_table_name,parent_table_name,,node_name,node_category,node_subpart_type,asset_class,reasoning,used_tool,,,,,,,,Document Name
MineralOil,mineral_oil,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
O2,oxygen,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
O2,oxygen,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
TNOA,tnoa,TOTAL WEIGHT COMP RATES LB HR,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
TNOA,total_non_aromatics,TOTAL WEIGHT COMP RATES LB HR,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
2MPENTANE,2_methyl_pentane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
2MPENTANE,2_methyl_pentane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
2MPENTANE,2_methyl_pentane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
2MPENTANE,2_methylpentane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
CAT,catalyst,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
ETHENE,ethene,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2,hydrogen,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2O,water,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2O,water,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
H2O,water,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
H2O,water,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
I1076,i_1076,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
I1076,i_1076,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
I1076,i1076,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
I1076,inhibitor_1076,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MBENZENE,methyl_benzene,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MBENZENE,methyl_benzene,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MBENZENE,methyl_benzene,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MBENZENE,methylbenzene,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
METHANOL,methanol,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
MineralOil,mineral_oil,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
N2,nitrogen,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
O2,oxygen,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
O2,oxygen,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
O2,oxygen,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
O2,oxygen,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTANE,octane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
OCTENE1,octene_1,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
POLYMER,polymer,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPANE,propane,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
PROPENE,propene,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
QUENCH,quench,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
TNOA,tnoa,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
TNOA,tnoa,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
TNOA,total_number_of_atoms,TOTAL WEIGHT COMP. PERCENTS,OPERATING CASES STREAM DESCRIPTION 313 FROM E-3307 TO T-3400,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
TNOA,total_number_of_atoms,TOTAL WEIGHT COMP. PERCENTS,OPEARATING CASES STREAM DESCRIPTION 312 FRM D-3305 TO E-3307,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
2MPENTANE,2_methyl_pentane,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
2MPENTANE,2_methylpentane,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3307_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
BUTANE,butane,TOTAL WEIGHT COMP. RATES IB HR,OPEARATING CASES STREAM DESCRIPTION 337 FROM E-3303 TO D-3104,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
BUTENE1,butene_1,TOTAL WEIGHT COMP. RATES IB HR,OPERATING CASES STREAM DESCRIPTION 334 FROM MIXER TO E-3303,,process_fluids,primary_equipments,,heat_exchanger_air_cooled,,,,,,,,,,BCEP-CE-SE-S000E3303_2.pdf
